patientId,firstName,middleName,lastName,dateOfBirth,email,phone,address
919353456,Avi,,Peled,1960-06-29,avi.peled@gmail.com,052-6497568,Jerusalem
157186389,Tali,,Vaknin,1962-12-08,tali.vaknin@hotmail.com,057-4510423,Beer-Sheva
942527868,Ron,,Tzur,1993-07-06,ron.tzur@hotmail.com,056-9542262,Herzeliya
635354547,Oren,,Heller,1944-08-12,oren.heller@gmail.com,058-9108379,Ashdod
608693948,Tamar,,Sela,1937-08-08,tamar.sela@hotmail.com,050-4476232,Jerusalem
317970120,Rotem,,Eitan,1981-01-30,rotem.eitan@walla.co.il,056-3637534,Herzeliya
373298690,Gadi,Ben,Katz,1982-01-23,gadi.katz@walla.co.il,058-6898448,Jerusalem
727024665,Yaakov,,Heller,1978-05-10,yaakov.heller@walla.co.il,057-8844203,Rehovot
539109702,Dana,,Harari,1974-03-25,dana.harari@gmail.com,052-8410303,Jerusalem
188496207,Shira,,Arad,1950-10-15,shira.arad@gmail.com,054-4820869,Beer-Sheva
227332770,Shlomo,Bat,Feldman,1978-08-04,shlomo.feldman@gmail.com,055-5194700,Petah-Tikva
900164591,Noga,,Nir,1991-06-07,noga.nir@teva.com,059-3312992,Eilat
982947411,Tal,,Green,1956-07-03,tal.green@checkpoints.com,050-8918912,Eilat
917289898,Adam,,Zilber,1943-08-22,adam.zilber@teva.com,053-8959753,Jerusalem
653863250,Kobi,,Tamir,1943-09-18,kobi.tamir@checkpoints.com,057-6715319,Beer-Sheva
436161542,Alon,,Lazar,1945-12-01,alon.lazar@walla.co.il,053-8359842,Ashdod
699627706,David,,Deutsch,1997-01-07,david.deutsch@gmail.com,050-9385256,Herzeliya
464881354,Ofek,,Kraus,1941-01-04,ofek.kraus@walla.co.il,058-6027078,Herzeliya
730238228,Yosef,,Ramon,1996-01-19,yosef.ramon@gmail.com,055-7557976,Rehovot
319263036,Erez,,Agbaria,1991-08-21,erez.agbaria@walla.co.il,051-6517042,Nahariya
584832360,Orly,Ben,Elbaz,1947-12-27,orly.elbaz@hotmail.com,052-1537863,Nahariya
514350655,Noa,,Liberman,1949-05-12,noa.liberman@hotmail.com,051-8627990,Tel Aviv - Yafo
495837354,Oren,,Levi,1971-09-03,oren.levi@walla.co.il,052-2857975,Haifa
676012047,Dor,,Kramer,1973-08-20,dor.kramer@checkpoints.com,053-3179901,Jerusalem
432599234,Mor,,Eshkol,1994-04-16,mor.eshkol@hotmail.com,059-6206200,Nahariya
317940428,Asaf,,Ben-Gurion,1983-10-28,asaf.ben-gurion@gmail.com,050-3393974,Ashdod
168687310,Yuval,,Harel,1961-05-10,yuval.harel@gmail.com,059-9236918,Ashdod
596815461,Yaron,,Dahan,1982-09-14,yaron.dahan@teva.com,057-6818033,Petah-Tikva
519930083,Avi,,Golan,1992-06-03,avi.golan@hotmail.com,056-8681081,Rehovot
807681800,Amit,,Yarkoni,1973-03-24,amit.yarkoni@teva.com,050-5021419,Haifa
393965039,Tali,,Dotan,2002-07-18,tali.dotan@teva.com,053-9279347,Rehovot
918041802,Gadi,,Ohayon,2001-09-01,gadi.ohayon@checkpoints.com,051-9462341,Herzeliya
540337297,Rotem,,Segal,1963-02-18,rotem.segal@gmail.com,057-1448251,Beer-Sheva
785977815,Meital,,Bareket,1974-05-04,meital.bareket@gmail.com,056-4261550,Rehovot
140560232,Moshe,Bat,Turgeman,1979-03-10,moshe.turgeman@teva.com,057-9132910,Ashdod
173269109,Daniel,,Tamir,1944-07-07,daniel.tamir@walla.co.il,052-8898507,Petah-Tikva
290306358,Shira,,Ohayon,1973-06-20,shira.ohayon@gmail.com,051-1188082,Petah-Tikva
264815590,Hadar,,Silberman,1944-06-10,hadar.silberman@gmail.com,058-4626672,Ashdod
848121420,Israel,,Gur,1951-01-10,israel.gur@teva.com,051-7553489,Petah-Tikva
576727072,Israel,,Gal,1974-09-04,israel.gal@checkpoints.com,053-5189267,Herzeliya
356130725,Guy,Ben,Azoulay,2007-03-24,guy.azoulay@gmail.com,053-2059841,Jerusalem
203726898,Osnat,,Segal,2004-08-01,osnat.segal@walla.co.il,058-2806634,Herzeliya
446474552,Rami,,Yadin,1989-12-14,rami.yadin@hotmail.com,056-8178640,Beer-Sheva
349546342,Niv,,David,1992-12-15,niv.david@gmail.com,056-6305630,Tel Aviv - Yafo
806480997,Maya,,Koren,2004-08-04,maya.koren@gmail.com,053-7897060,Petah-Tikva
924145310,Dudi,,Harari,1999-05-26,dudi.harari@teva.com,058-3876606,Petah-Tikva
201731201,Dudi,,Rubin,1946-01-24,dudi.rubin@walla.co.il,052-6570816,Haifa
782205574,May,,Tal,1948-10-01,may.tal@walla.co.il,051-6622132,Tel Aviv - Yafo
753407677,Motti,,fuchs,1951-01-24,motti.fuchs@teva.com,053-9445986,Nahariya
856589767,Moshe,, Dayan,1997-05-27,moshe. dayan@gmail.com,053-8189001,Jerusalem
765468920,Daniel,Yosef,Friedman,1981-12-03,daniel.friedman@gmail.com,052-7304004,Jerusalem
789384018,Yitzhak,,Eitan,1954-11-17,yitzhak.eitan@walla.co.il,055-3252626,Petah-Tikva
440954543,Ronit,,Olmert,1971-04-24,ronit.olmert@teva.com,054-1397508,Jerusalem
886916528,Anat,,Schwartz,1960-02-24,anat.schwartz@gmail.com,053-4731991,Nahariya
509617388,Oren,,Rubin,1952-01-13,oren.rubin@gmail.com,051-9248388,Beer-Sheva
689320084,Roy,,Eitan,1970-04-17,roy.eitan@teva.com,057-6225481,Haifa
874891307,Guy,,Saban,1954-03-07,guy.saban@gmail.com,054-5787427,Nahariya
581327523,Orly,,Stern,1938-06-10,orly.stern@walla.co.il,051-7032783,Rehovot
505571070,Tomers,,Frank,1963-03-15,tomers.frank@hotmail.com,056-3615206,Ashdod
121271982,May,,Berger,2001-01-24,may.berger@checkpoints.com,054-3563536,Eilat
880232602,Idan,,Turgeman,1981-02-03,idan.turgeman@walla.co.il,054-7293920,Eilat
750714773,Ben,,Malka,1944-05-26,ben.malka@walla.co.il,053-3595845,Jerusalem
104488833,Moshe,,Arad,1974-12-16,moshe.arad@walla.co.il,056-7976304,Rehovot
896924722,Dana,,Altman,1951-01-09,dana.altman@hotmail.com,051-7858317,Tel Aviv - Yafo
233656706,Lihi,,Ramon,1940-02-01,lihi.ramon@walla.co.il,054-6848179,Eilat
847813304,Shalom,,Koren,1970-06-29,shalom.koren@teva.com,053-5066006,Ashdod
137052221,Inbal,,Yadin,2005-12-31,inbal.yadin@teva.com,052-5384401,Nahariya
589058010,Dorit,,Klein,1954-07-06,dorit.klein@hotmail.com,052-1206987,Beer-Sheva
927825086,Michael,,Porat,1974-01-19,michael.porat@walla.co.il,059-2348021,Eilat
302747423,Gal,,Segal,1985-11-05,gal.segal@teva.com,054-9399459,Eilat
807044021,Neta,,Peled,1971-08-10,neta.peled@checkpoints.com,051-2833314,Nahariya
933965732,Tal,,Klein,1989-09-26,tal.klein@teva.com,056-6169066,Tel Aviv - Yafo
280816719,Dan,,Cohen,1946-01-24,dan.cohen@walla.co.il,058-7993453,Petah-Tikva
300145519,Shir,,Grosman,1992-03-16,shir.grosman@hotmail.com,051-8560833,Nahariya
974423622,Niv,,Zamir,1941-04-03,niv.zamir@gmail.com,053-5351203,Rehovot
573230717,Tali,Leah,Oz,1993-08-18,tali.oz@gmail.com,054-2437925,Rehovot
233875825,Maya,,Agbaria,1955-12-29,maya.agbaria@gmail.com,057-9140210,Beer-Sheva
110207613,Shalom,,Gabay,2007-11-20,shalom.gabay@teva.com,059-1702283,Beer-Sheva
326632925,Oren,,Cohen,1961-11-16,oren.cohen@checkpoints.com,054-9152488,Ashdod
977082994,Sarah,,Feldman,1974-08-01,sarah.feldman@hotmail.com,050-6973179,Herzeliya
965726040,Noam,,Cohen,1945-11-19,noam.cohen@walla.co.il,052-1430846,Nahariya
231957007,Zohar,,Vaknin,1941-02-12,zohar.vaknin@checkpoints.com,053-7181227,Ashdod
763950073,Dorit,,Tzur,1962-05-04,dorit.tzur@walla.co.il,053-1052497,Herzeliya
117856651,Orly,,Feldman,1942-07-09,orly.feldman@gmail.com,057-4918463,Nahariya
620266724,Yuval,,Rabin,2001-03-26,yuval.rabin@gmail.com,056-8988000,Beer-Sheva
888424722,Lihi,,Marciano,1944-08-30,lihi.marciano@gmail.com,058-9466397,Tel Aviv - Yafo
237290086,Nir,,Azoulay,1948-02-25,nir.azoulay@hotmail.com,057-3819458,Ashdod
224208992,Ben,,Tzur,1986-09-13,ben.tzur@gmail.com,052-2500416,Beer-Sheva
566963239,Sapir,,Peretz,1979-03-30,sapir.peretz@walla.co.il,054-4697296,Petah-Tikva
815039775,Ron,Bat,Livne,1960-07-30,ron.livne@teva.com,057-2517360,Herzeliya
340310093,Yaron,,Netanyahu,2002-09-24,yaron.netanyahu@teva.com,055-7325183,Rehovot
802140873,Ronit,,Shani,1969-05-01,ronit.shani@checkpoints.com,053-4750560,Petah-Tikva
224221153,Shira,Michael,Azoulay,1942-02-03,shira.azoulay@hotmail.com,053-2947939,Nahariya
494854627,Yosef,,Melamed,1956-10-10,yosef.melamed@teva.com,050-6214340,Tel Aviv - Yafo
733571870,Shahar,,Ronen,1970-07-10,shahar.ronen@gmail.com,055-3119085,Eilat
812688382,Roni,,Peled,1973-01-25,roni.peled@gmail.com,058-8727632,Herzeliya
255371286,Shira,,Ben-David,1967-08-23,shira.ben-david@gmail.com,059-5754542,Haifa
902149493,Osnat,Michael,Yarkoni,1980-10-27,osnat.yarkoni@hotmail.com,051-5587772,Nahariya
613552190,Tali,,Barkat,1945-05-12,tali.barkat@walla.co.il,050-6589238,Haifa
988934422,Sapir,,Liberman,1988-05-04,sapir.liberman@teva.com,050-4003461,Ashdod
881034931,Erez,,Elbaz,1949-05-22,erez.elbaz@checkpoints.com,052-1361814,Eilat
521213424,Roni,,Lazar,1977-04-14,roni.lazar@checkpoints.com,056-7560950,Beer-Sheva
666768643,Agam,,Asulin,1991-01-12,agam.asulin@teva.com,058-7606405,Beer-Sheva
240553542,Michal,,Sharon,2003-09-05,michal.sharon@checkpoints.com,054-8676121,Haifa
719718049,Ariel,,Guttman,1982-06-02,ariel.guttman@gmail.com,053-4659722,Jerusalem
889542655,Sigal,,Levi,1956-11-20,sigal.levi@gmail.com,052-7317557,Rehovot
829548792,Tomers,Yosef,Friedman,1992-06-01,tomers.friedman@gmail.com,051-9647567,Herzeliya
737150229,Mor,,Levine,1972-04-15,mor.levine@gmail.com,050-2993175,Jerusalem
525894109,Dan,,Elbaz,1993-01-21,dan.elbaz@teva.com,056-2503425,Ashdod
978530356,Sigal,,Berger,1949-12-07,sigal.berger@walla.co.il,055-1194656,Beer-Sheva
225227973,Daniel,,Ohayon,1948-07-14,daniel.ohayon@hotmail.com,053-1386324,Nahariya
715234639,Yaron,,Kramer,1941-08-31,yaron.kramer@gmail.com,059-4038296,Rehovot
619896637,Ronit,,Yarkoni,1957-04-08,ronit.yarkoni@gmail.com,051-6456436,Beer-Sheva
866402704,Shahar,,Zamir,1945-09-01,shahar.zamir@gmail.com,056-9999580,Eilat
624590810,Chaim,,Navon,1960-03-06,chaim.navon@teva.com,051-4480664,Beer-Sheva
293986672,Dudi,,Tal,1958-10-07,dudi.tal@walla.co.il,055-3064357,Tel Aviv - Yafo
238315117,Yaron,,Liberman,2000-08-27,yaron.liberman@hotmail.com,054-1587291,Beer-Sheva
233913984,Asaf,,Elbaz,1959-09-10,asaf.elbaz@gmail.com,056-1001435,Jerusalem
422766775,Yaakov,,Navon,1982-03-18,yaakov.navon@teva.com,058-8464523,Haifa
838659551,Noam,,Tzur,1987-04-06,noam.tzur@gmail.com,053-3376783,Petah-Tikva
994027302,Niv,,Grosman,1989-02-24,niv.grosman@hotmail.com,055-5653927,Haifa
882869895,Eli,Michael,Lazar,1985-02-23,eli.lazar@walla.co.il,052-7711882,Ashdod
189393380,Rivka,,Bareket,1946-03-24,rivka.bareket@gmail.com,058-4418574,Beer-Sheva
775993707,Agam,,Gabay,1946-01-08,agam.gabay@teva.com,053-7243511,Nahariya
805789882,Ronit,,Bar-On,1970-11-18,ronit.bar-on@checkpoints.com,052-6307645,Rehovot
506885773,David,,Harel,1984-04-19,david.harel@gmail.com,058-2845328,Eilat
536778058,Chaim,,Weiss,1975-12-26,chaim.weiss@gmail.com,054-3455003,Jerusalem
393826004,Moshe,,Yosef,1988-08-06,moshe.yosef@walla.co.il,051-3072044,Haifa
665298949,Agam,,Aharon,1964-08-10,agam.aharon@gmail.com,058-6853574,Nahariya
402791679,Gadi,,Gabay,2004-03-25,gadi.gabay@gmail.com,055-7535788,Haifa
470626564,Linoy,,Bareket,1960-10-31,linoy.bareket@hotmail.com,059-7755367,Ashdod
735988157,Yosef,Sarah,Sarusi,1944-07-19,yosef.sarusi@gmail.com,052-3393607,Rehovot
709413742,Linoy,Leah,Gabay,1951-03-10,linoy.gabay@gmail.com,053-8016965,Ashdod
639264550,Noa,,Vaknin,1961-10-30,noa.vaknin@teva.com,053-6120195,Beer-Sheva
428201538,Bar,,Netanyahu,2000-06-12,bar.netanyahu@teva.com,051-2286698,Jerusalem
200538326,Tomers,Leah,Geva,1982-11-21,tomers.geva1@hotmail.com,057-1179426,Rehovot
826958713,Eyal,Yosef,Shamir,1962-05-01,eyal.shamir@teva.com,058-3091977,Rehovot
114925291,Avi,,Ronen,1941-08-12,avi.ronen@gmail.com,056-9964482,Herzeliya
984079709,Zohar,,Nir,1954-01-16,zohar.nir@walla.co.il,052-9783147,Jerusalem
287705313,Shlomo,,Feldman,1962-06-13,shlomo.feldman1@gmail.com,050-8092102,Ashdod
507049911,Tomers,,Deutsch,1978-03-19,tomers.deutsch@teva.com,053-2977453,Petah-Tikva
421239920,Ben,,Marciano,2008-05-01,ben.marciano@teva.com,059-7603872,Jerusalem
138041733,Stav,,Oz,2003-05-17,stav.oz@gmail.com,050-8723456,Herzeliya
420351568,Hila,Leah,David,1991-10-31,hila.david@walla.co.il,055-1148708,Beer-Sheva
562572075,Dan,Sarah,Stern,1994-09-29,dan.stern@walla.co.il,051-9177419,Tel Aviv - Yafo
267106867,Noga,,Tzur,1966-04-22,noga.tzur@walla.co.il,055-6021168,Herzeliya
559928150,Amit,,Dotan,1998-10-13,amit.dotan@walla.co.il,057-3715129,Haifa
479823041,Kim,,Spector,1944-11-27,kim.spector@gmail.com,051-4180407,Petah-Tikva
143224883,Ariel,,Zilber,1978-10-26,ariel.zilber@gmail.com,052-4338530,Ashdod
814299118,Tamar,,Ohayon,1959-03-07,tamar.ohayon@walla.co.il,052-6450711,Rehovot
638866546,Eden,,Rabin,1973-08-25,eden.rabin@gmail.com,051-2809919,Tel Aviv - Yafo
235424162,Adam,,Goldberg,1939-09-09,adam.goldberg@teva.com,053-1873083,Herzeliya
561349329,Dudi,Yosef,Rabin,1982-07-25,dudi.rabin@gmail.com,057-2386047,Rehovot
366016633,Eli,,Levine,1991-10-08,eli.levine@gmail.com,054-2929715,Petah-Tikva
313043758,Ron,,Eshkol,1999-04-15,ron.eshkol@teva.com,058-4039834,Jerusalem
734792087,Tali,Ben,Gur,1996-08-30,tali.gur@walla.co.il,050-5594635,Jerusalem
256990862,Gal,,Mizrachi,2000-05-17,gal.mizrachi@checkpoints.com,050-7381258,Rehovot
663683515,Avigail,,Yarkoni,1987-10-09,avigail.yarkoni@gmail.com,055-8148366,Ashdod
165873766,Eyal,,Lazar,1981-03-27,eyal.lazar@gmail.com,054-7099795,Petah-Tikva
476909699,Sapir,,Kraus,2004-04-07,sapir.kraus@gmail.com,050-1008991,Tel Aviv - Yafo
809132123,Kim,,Rubin,1966-03-08,kim.rubin@gmail.com,059-2690500,Rehovot
298470441,Rivka,,Shaham,1981-03-24,rivka.shaham@gmail.com,051-1229203,Eilat
927279038,Yosef,,Weiss,1976-02-11,yosef.weiss@teva.com,059-9872833,Nahariya
498994177,Sarah,,Koren,1956-02-10,sarah.koren@walla.co.il,051-2784517,Haifa
775983431,Kim,Sarah,Harel,1949-10-30,kim.harel@checkpoints.com,053-4236786,Ashdod
205911113,Shlomo,,Lavi,1981-06-27,shlomo.lavi@teva.com,057-4388982,Eilat
873920320,Adam,Yosef,Dahan,1959-02-23,adam.dahan@teva.com,054-6827390,Herzeliya
581554115,Tali,Yosef,Ben-Gurion,2002-06-17,tali.ben-gurion@walla.co.il,056-9787280,Eilat
949206491,Yosef,,Segal,1946-01-11,yosef.segal@gmail.com,054-1762444,Nahariya
165276405,Meital,,Ronen,1972-11-14,meital.ronen@walla.co.il,058-9614893,Beer-Sheva
277723833,Hadar,,Sharon,1958-01-26,hadar.sharon@checkpoints.com,056-7725129,Nahariya
391514667,Roy,Sarah,Zamir,1988-12-28,roy.zamir@hotmail.com,050-9603283,Ashdod
640970200,Shir,,Begin,1981-04-24,shir.begin@checkpoints.com,053-5972157,Petah-Tikva
692867539,Itai,,Segal,1960-08-31,itai.segal@gmail.com,054-1655832,Haifa
155319151,Ronit,,Saban,1989-09-11,ronit.saban@hotmail.com,051-1023487,Herzeliya
779338069,Roni,,Deutsch,1945-03-30,roni.deutsch@hotmail.com,054-3241630,Rehovot
756573836,Shira,,Rubin,1952-05-17,shira.rubin@checkpoints.com,050-6964017,Jerusalem
884343358,Maya,,Golan,2007-02-17,maya.golan@hotmail.com,059-2785812,Rehovot
802038944,Rivka,,Yadin,1959-02-10,rivka.yadin@gmail.com,057-4701708,Herzeliya
388614830,Roy,,Sela,1940-12-27,roy.sela@walla.co.il,052-8483576,Jerusalem
883629560,Eden,,Spector,1965-07-23,eden.spector@gmail.com,057-4045291,Ashdod
298672324,Idan,,Ronen,1943-02-02,idan.ronen@gmail.com,054-1353115,Petah-Tikva
274932560,Idan,,Zilber,1991-09-06,idan.zilber@gmail.com,052-2208776,Rehovot
363339299,Shani,,Porat,1999-07-17,shani.porat@teva.com,058-3303365,Tel Aviv - Yafo
747781482,Noam,,Berger,1998-08-30,noam.berger@checkpoints.com,050-1733836,Haifa
366656201,Noga,,Katz,1952-03-31,noga.katz@hotmail.com,050-1157641,Beer-Sheva
682365530,Linoy,,Schwartz,2000-11-28,linoy.schwartz@gmail.com,052-9060201,Nahariya
577091621,Eitan,,Aharon,1994-09-02,eitan.aharon@gmail.com,050-5487177,Eilat
232151333,Yosef,Michael,Dahan,1999-05-02,yosef.dahan@hotmail.com,056-3379596,Tel Aviv - Yafo
340853982,David,, Dayan,1995-04-24,david. dayan@gmail.com,054-4789711,Rehovot
837409683,Sapir,,Omer,1998-08-27,sapir.omer@gmail.com,051-5728058,Herzeliya
181915702,Avi,Ben,Weiss,2004-08-23,avi.weiss@hotmail.com,052-3987481,Rehovot
669599249,Anat,,Gal,1970-05-20,anat.gal@gmail.com,054-5815154,Herzeliya
211586005,Tamar,,Harari,1984-09-21,tamar.harari@checkpoints.com,051-1036553,Haifa
935139248,Sigal,,Klein,1973-06-28,sigal.klein@walla.co.il,057-2129335,Beer-Sheva
720454065,Gal,,Shamir,2000-06-02,gal.shamir@gmail.com,052-4051311,Rehovot
478610768,Adi,,Harari,1946-04-28,adi.harari@walla.co.il,059-6594616,Haifa
961292259,Sigal,,Saban,1959-04-02,sigal.saban@walla.co.il,058-9955185,Ashdod
671740071,Shahar,, Dayan,1956-05-30,shahar. dayan@teva.com,056-9840685,Nahariya
933859910,Meital,,Peres,2000-09-14,meital.peres@gmail.com,055-1048085,Jerusalem
118419668,Inbal,,Shani,1996-07-19,inbal.shani@gmail.com,050-6861079,Herzeliya
936065712,Ariel,,Marciano,1959-01-21,ariel.marciano@walla.co.il,053-4535586,Jerusalem
159985299,Kim,Leah,Grosman,1945-05-18,kim.grosman@gmail.com,056-1442027,Rehovot
499092905,Israel,Sarah,Yarkoni,2001-11-30,israel.yarkoni@walla.co.il,059-3653705,Tel Aviv - Yafo
257718363,Inbal,Ben,Klein,2007-06-01,inbal.klein@hotmail.com,056-3511838,Haifa
604406044,Kim,,Grosman,1945-11-11,kim.grosman1@gmail.com,057-7904201,Herzeliya
576713058,Ronit,Ben,Tal,1994-07-19,ronit.tal@gmail.com,050-3912192,Eilat
272173204,Moshe,,Zilber,1947-07-15,moshe.zilber@walla.co.il,058-5329433,Nahariya
638881430,Avigail,,Eshkol,1994-06-19,avigail.eshkol@gmail.com,051-9749335,Rehovot
234360915,Kim,,Barkat,2003-07-06,kim.barkat@gmail.com,056-4081870,Eilat
749703359,Shlomo,,Tal,1980-06-08,shlomo.tal@teva.com,056-7383228,Haifa
158703244,Dana,,Porat,1984-04-26,dana.porat@gmail.com,051-2305411,Herzeliya
747670508,Roni,Michael,Weiss,1993-12-06,roni.weiss@hotmail.com,051-2095873,Jerusalem
741142796,Moshe,,Sharon,1991-09-10,moshe.sharon@hotmail.com,053-1543024,Jerusalem
389016952,Daniel,,Ramon,1957-12-16,daniel.ramon@checkpoints.com,057-1766393,Tel Aviv - Yafo
437778016,Michael,Michael,Aharon,1941-02-04,michael.aharon@gmail.com,056-9392233,Jerusalem
437662209,Coral,,Zilber,1996-11-29,coral.zilber@teva.com,051-6558596,Rehovot
896127318,Asaf,,Yosef,1938-12-31,asaf.yosef@gmail.com,050-7410771,Ashdod
729597320,Yitzhak,,Marciano,1947-04-25,yitzhak.marciano@walla.co.il,051-2565160,Jerusalem
331549411,Dorit,Leah,Koren,1994-01-31,dorit.koren@hotmail.com,058-9779300,Herzeliya
580478208,Yosef,,Schwartz,1952-08-07,yosef.schwartz@checkpoints.com,056-1671305,Rehovot
356743087,Roy,,Ben-Ari,1994-11-11,roy.ben-ari@hotmail.com,057-2634202,Tel Aviv - Yafo
253139764,Noga,,Aharon,1936-12-30,noga.aharon@checkpoints.com,051-9370358,Beer-Sheva
588346218,Adi,,Segal,1994-01-17,adi.segal@gmail.com,054-7095636,Herzeliya
195809173,Shlomo,,Golan,1967-03-14,shlomo.golan@gmail.com,057-5295408,Ashdod
798245804,Ariel,,Ohayon,1964-09-23,ariel.ohayon@gmail.com,055-5808770,Rehovot
539196085,Eli,Michael,Nir,1962-07-23,eli.nir@checkpoints.com,059-6262096,Herzeliya
189647293,Dorit,,Hoffman,1984-12-14,dorit.hoffman@teva.com,050-1957285,Jerusalem
851345788,Rami,,Levi,1999-02-01,rami.levi@gmail.com,056-3654252,Nahariya
528724081,Shlomo,,Ben-David,1967-01-23,shlomo.ben-david@teva.com,051-6854207,Ashdod
603035907,Ronit,,Dotan,1966-10-30,ronit.dotan@gmail.com,051-4024485,Beer-Sheva
452961097,Chaim,,Melamed,1954-04-25,chaim.melamed@walla.co.il,053-8989636,Beer-Sheva
398902947,Shani,,Biton,1966-05-16,shani.biton@gmail.com,053-6371840,Nahariya
133633082,Dudi,,Lapid,1976-02-07,dudi.lapid@checkpoints.com,056-8942495,Jerusalem
158065294,Niv,,Mizrachi,1947-03-14,niv.mizrachi@walla.co.il,054-5229054,Haifa
189755462,Omer,,Agbaria,2001-03-15,omer.agbaria@gmail.com,057-8041764,Eilat
329893386,Osnat,,Sarusi,2003-09-17,osnat.sarusi@gmail.com,056-6738129,Petah-Tikva
276666270,Guy,,Goldberg,1965-04-29,guy.goldberg@walla.co.il,058-3695916,Rehovot
480848036,Meital,,Geva,2007-08-23,meital.geva@hotmail.com,059-4331283,Beer-Sheva
876018644,Osnat,,Sela,1979-06-28,osnat.sela@teva.com,055-1238014,Haifa
221984455,Iris,,Hoffman,1943-09-26,iris.hoffman@gmail.com,057-3109184,Ashdod
786031253,Motti,Leah,Yosef,1991-09-12,motti.yosef@walla.co.il,058-3786712,Nahariya
505398280,Niv,,Goldberg,1991-05-21,niv.goldberg@teva.com,059-1241105,Herzeliya
973788925,Inbal,,Mizrachi,1980-12-29,inbal.mizrachi@hotmail.com,051-9374022,Ashdod
544586800,Bar,,Silberman,1959-11-13,bar.silberman@walla.co.il,058-6634235,Beer-Sheva
288778639,Shani,,Lazar,1958-12-11,shani.lazar@hotmail.com,052-8312788,Rehovot
406046409,Limor,,Tal,1951-08-24,limor.tal@gmail.com,059-2664720,Beer-Sheva
965371229,Ori,,Azoulay,1953-03-31,ori.azoulay@walla.co.il,051-9328292,Nahariya
684903401,Noam,,Gur,1956-05-22,noam.gur@checkpoints.com,050-5863789,Rehovot
327494893,Ofek,,Lapid,1974-05-06,ofek.lapid@gmail.com,053-8878148,Beer-Sheva
476468571,Stav,,Hoffman,1950-09-06,stav.hoffman@teva.com,056-1127592,Herzeliya
939876620,Ofek,,Arad,1949-06-10,ofek.arad@gmail.com,054-7957788,Jerusalem
104464143,Dor,Bat,Biton,1937-08-12,dor.biton@gmail.com,058-6326278,Herzeliya
282977147,Yaron,,Spector,1973-06-03,yaron.spector@gmail.com,059-7598776,Tel Aviv - Yafo
960423299,Yaron,Leah,Lazar,1973-07-04,yaron.lazar@teva.com,052-7763214,Herzeliya
655422035,Eitan,,Spector,1944-10-31,eitan.spector@checkpoints.com,052-9460029,Beer-Sheva
773577976,Leah,,Tamir,1979-08-11,leah.tamir@gmail.com,051-2564733,Tel Aviv - Yafo
569677269,Moshe,,Yadin,1994-10-20,moshe.yadin@gmail.com,059-2321583,Nahariya
510604082,David,,Peres,1967-10-30,david.peres@teva.com,055-4129876,Jerusalem
800640935,Ofek,,Elbaz,1986-07-13,ofek.elbaz@teva.com,056-5370124,Tel Aviv - Yafo
395241238,Daniel,,Klein,1951-04-06,daniel.klein@hotmail.com,051-2861122,Ashdod
739836790,Itai,Michael,David,1992-04-30,itai.david@gmail.com,051-9292055,Herzeliya
323308727,Erez,,Yosef,2006-07-25,erez.yosef@walla.co.il,051-9162405,Beer-Sheva
325803577,Dorit,,Kraus,1980-05-26,dorit.kraus@teva.com,057-3702870,Haifa
420785720,Moshe,,Golan,1951-11-27,moshe.golan@hotmail.com,050-2966409,Herzeliya
472356185,Ben,,Ben-Ari,2008-01-31,ben.ben-ari@gmail.com,058-5269818,Beer-Sheva
307066016,Roni,,Peretz,1962-01-23,roni.peretz@hotmail.com,052-4629021,Herzeliya
223253165,Niv,,Peretz,1988-10-25,niv.peretz@gmail.com,052-5489424,Petah-Tikva
617087085,Guy,,Azoulay,1959-01-21,guy.azoulay@teva.com,054-8835693,Ashdod
368535479,Idan,,Stern,1944-03-04,idan.stern@gmail.com,056-2726284,Nahariya
951641794,Noga,,Peled,1937-04-16,noga.peled@gmail.com,057-8272447,Ashdod
442253799,Eli,,David,1970-01-07,eli.david@gmail.com,059-6920939,Herzeliya
779354803,Chaim,,fuchs,2005-07-03,chaim.fuchs@hotmail.com,054-7875441,Petah-Tikva
561050563,Amit,,Silberman,1989-03-24,amit.silberman@teva.com,055-7240525,Haifa
936997381,Adi,Leah,Ohayon,2007-07-22,adi.ohayon@teva.com,055-4586506,Ashdod
709315470,Michal,, Dayan,1973-12-09,michal. dayan@gmail.com,059-4559708,Eilat
333499573,Ori,,Shani,1953-12-30,ori.shani@checkpoints.com,051-8075793,Rehovot
441217210,Adi,,Stern,1964-03-21,adi.stern@walla.co.il,050-5603927,Rehovot
228053407,Itai,,fuchs,1979-03-17,itai.fuchs@hotmail.com,056-4966501,Nahariya
122837088,Noa,,Mizrachi,1956-11-17,noa.mizrachi@gmail.com,057-5770866,Haifa
142005043,Roni,Yosef,Porat,2000-01-01,roni.porat@checkpoints.com,056-6049913,Petah-Tikva
